year,state_fips,state_abbr,state_name,party_detailed,party_simplified,votes,total_votes,vote_pct,vote_share_of_total,candidate_examples,writein_count,democratic_votes_state,republican_votes_state,two_party_total_votes,two_party_vote_share,two_party_vote_pct
2016,08,CO,Colorado,KOTLIKOFF FOR PRESIDENT,OTHER,392,2780220,0.01,0.00014099603628489832,"KOTLIKOFF, LAURENCE",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,NONVIOLENT RESISTANCE/PACIFIST,OTHER,382,2780220,0.01,0.00013739919862456928,"LYTTLE, BRADFORD",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,NUTRITION PARTY,OTHER,751,2780220,0.03,0.0002701225082907108,"SILVA, ROD",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,PROHIBITION,OTHER,185,2780220,0.01,6.654149671608722e-05,"HEDGES, JAMES",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,SOCIALISM AND LIBERATION PARTY,OTHER,531,2780220,0.02,0.00019099207976347197,"LA RIVA, GLORIA ESTELLA",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,SOCIALIST PARTY USA,OTHER,271,2780220,0.01,9.747430059491695e-05,"EMIDIO """"MIMI"""", SOLTYSIK",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,SOCIALIST WORKERS,OTHER,452,2780220,0.02,0.00016257706224687255,"KENNEDY, ALYSON",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,UNAFFILIATED,OTHER,31485,2780220,1.13,0.011324643373545978,SCATTERING,0,1338870,1202484,2541354,,
2016,08,CO,Colorado,VETERANS PARTY OF AMERICA,OTHER,5028,2780220,0.18,0.0018084899756134407,"KENISTON, CHRIS",0,1338870,1202484,2541354,,
2016,08,CO,Colorado,REPUBLICAN,REPUBLICAN,1202484,2780220,43.25,0.4325139737143104,"TRUMP, DONALD J.",0,1338870,1202484,2541354,0.47316666627317566,47.32
2016,09,CT,Connecticut,DEMOCRAT,DEMOCRAT,897572,1644920,54.57,0.5456630109670987,"CLINTON, HILLARY",0,897572,673215,1570787,0.5714154751726364,57.14
2016,09,CT,Connecticut,LIBERTARIAN,LIBERTARIAN,48676,1644920,2.96,0.029591712666877417,"JOHNSON, GARY",0,897572,673215,1570787,,
2016,09,CT,Connecticut,GREEN,OTHER,22841,1644920,1.39,0.013885781679352187,"STEIN, JILL",0,897572,673215,1570787,,
2016,09,CT,Connecticut,OTHER,OTHER,2616,1644920,0.16,0.0015903508985239403,,1,897572,673215,1570787,,
2016,09,CT,Connecticut,REPUBLICAN,REPUBLICAN,673215,1644920,40.93,0.40926914378814777,"TRUMP, DONALD J.",0,897572,673215,1570787,0.4285845248273636,42.86
2016,10,DE,Delaware,DEMOCRAT,DEMOCRAT,235603,441590,53.35,0.5335333680563419,"CLINTON, HILLARY",0,235603,185127,420730,0.5599862144368122,56.0
2016,10,DE,Delaware,LIBERTARIAN,LIBERTARIAN,14757,441590,3.34,0.03341787631060486,"JOHNSON, GARY",0,235603,185127,420730,,
2016,10,DE,Delaware,GREEN,OTHER,6103,441590,1.38,0.013820512239860505,"STEIN, JILL",0,235603,185127,420730,,
2016,10,DE,Delaware,REPUBLICAN,REPUBLICAN,185127,441590,41.92,0.41922824339319276,"TRUMP, DONALD J.",0,235603,185127,420730,0.4400137855631878,44.0
2016,11,DC,District Of Columbia,DEMOCRAT,DEMOCRAT,282830,312575,90.48,0.9048388386787171,"CLINTON, HILLARY",0,282830,12723,295553,0.9569518834185409,95.7
2016,11,DC,District Of Columbia,LIBERTARIAN,LIBERTARIAN,4906,312575,1.57,0.015695433096056945,"JOHNSON, GARY",0,282830,12723,295553,,
2016,11,DC,District Of Columbia,GREEN,OTHER,4258,312575,1.36,0.013622330640646245,"STEIN, JILL",0,282830,12723,295553,,
2016,11,DC,District Of Columbia,OTHER,OTHER,7858,312575,2.51,0.02513956650403903,BLANK VOTE; OVER VOTE,1,282830,12723,295553,,
2016,11,DC,District Of Columbia,REPUBLICAN,REPUBLICAN,12723,312575,4.07,0.04070383108054067,"TRUMP, DONALD J.",0,282830,12723,295553,0.04304811658145916,4.3
2016,12,FL,Florida,DEMOCRAT,DEMOCRAT,4504975,9420039,47.82,0.4782331580580505,"CLINTON, HILLARY",0,4504975,4617886,9122861,0.4938116452722452,49.38
2016,12,FL,Florida,LIBERTARIAN,LIBERTARIAN,207043,9420039,2.2,0.02197899605298874,"JOHNSON, GARY",0,4504975,4617886,9122861,,
2016,12,FL,Florida,CONSTITUTION PARTY,OTHER,16475,9420039,0.17,0.0017489311880768221,"CASTLE, DARRELL L.",0,4504975,4617886,9122861,,
2016,12,FL,Florida,GREEN,OTHER,64399,9420039,0.68,0.00683638358609768,"STEIN, JILL",0,4504975,4617886,9122861,,
2016,12,FL,Florida,OTHER,OTHER,153,9420039,0.0,1.6241970972731643e-05,,1,4504975,4617886,9122861,,
2016,12,FL,Florida,REFORM PARTY,OTHER,9108,9420039,0.1,0.0009668749779061424,"DE LA FUENTE, ROQUE """"ROCKY""""",0,4504975,4617886,9122861,,
2016,12,FL,Florida,REPUBLICAN,REPUBLICAN,4617886,9420039,49.02,0.49021941416590736,"TRUMP, DONALD J.",0,4504975,4617886,9122861,0.5061883547277548,50.62
2016,13,GA,Georgia,DEMOCRAT,DEMOCRAT,1877963,4114732,45.64,0.4563998335736082,"CLINTON, HILLARY",0,1877963,2089104,3967067,0.47338827400696787,47.34
2016,13,GA,Georgia,LIBERTARIAN,LIBERTARIAN,125306,4114732,3.05,0.030453016138110574,"JOHNSON, GARY",0,1877963,2089104,3967067,,
2016,13,GA,Georgia,OTHER,OTHER,22359,4114732,0.54,0.005433889740571196,,1,1877963,2089104,3967067,,
2016,13,GA,Georgia,REPUBLICAN,REPUBLICAN,2089104,4114732,50.77,0.50771326054771,"TRUMP, DONALD J.",0,1877963,2089104,3967067,0.5266117259930322,52.66
2016,15,HI,Hawaii,DEMOCRAT,DEMOCRAT,266891,437664,60.98,0.6098079805512905,"CLINTON, HILLARY",0,266891,128847,395738,0.6744133745053545,67.44
2016,15,HI,Hawaii,LIBERTARIAN,LIBERTARIAN,15954,437664,3.65,0.036452621188857205,"JOHNSON, GARY",0,266891,128847,395738,,
2016,15,HI,Hawaii,CONSTITUTION PARTY,OTHER,4508,437664,1.03,0.01030013891935366,"CASTLE, DARRELL L.",0,266891,128847,395738,,
2016,15,HI,Hawaii,GREEN,OTHER,12737,437664,2.91,0.029102233676975946,"STEIN, JILL",0,266891,128847,395738,,
2016,15,HI,Hawaii,OTHER,OTHER,8727,437664,1.99,0.019939953937266944,BLANK VOTE; OVER VOTE,0,266891,128847,395738,,
2016,15,HI,Hawaii,REPUBLICAN,REPUBLICAN,128847,437664,29.44,0.29439707172625573,"TRUMP, DONALD J.",0,266891,128847,395738,0.32558662549464545,32.56
2016,16,ID,Idaho,DEMOCRAT,DEMOCRAT,189765,690255,27.49,0.27492013820979205,"CLINTON, HILLARY",0,189765,409055,598820,0.31689823319194416,31.69
2016,16,ID,Idaho,LIBERTARIAN,LIBERTARIAN,28331,690255,4.1,0.04104425176202998,"JOHNSON, GARY",0,189765,409055,598820,,
2016,16,ID,Idaho,CONSTITUTION PARTY,OTHER,2356,690255,0.34,0.0034132313420402603,"CASTLE, DARRELL L.",0,189765,409055,598820,,
2016,16,ID,Idaho,INDEPENDENT,OTHER,60748,690255,8.8,0.08800805499416882,"MCMULLIN, EVAN",0,189765,409055,598820,,
2016,16,ID,Idaho,REPUBLICAN,REPUBLICAN,409055,690255,59.26,0.5926143236919689,"TRUMP, DONALD J.",0,189765,409055,598820,0.6831017668080558,68.31
2016,17,IL,Illinois,DEMOCRAT,DEMOCRAT,3090729,5536424,55.83,0.558253666987933,"CLINTON, HILLARY",0,3090729,2146015,5236744,0.5902005139071148,59.02
2016,17,IL,Illinois,LIBERTARIAN,LIBERTARIAN,209596,5536424,3.79,0.03785764963088087,"JOHNSON, GARY",0,3090729,2146015,5236744,,
2016,17,IL,Illinois,GREEN,OTHER,76802,5536424,1.39,0.013872131180704367,"STEIN, JILL",0,3090729,2146015,5236744,,
2016,17,IL,Illinois,OTHER,OTHER,13282,5536424,0.24,0.0023990214622290488,,1,3090729,2146015,5236744,,
2016,17,IL,Illinois,REPUBLICAN,REPUBLICAN,2146015,5536424,38.76,0.3876175307382527,"TRUMP, DONALD J.",0,3090729,2146015,5236744,0.4097994860928852,40.98
2016,18,IN,Indiana,DEMOCRAT,DEMOCRAT,1033126,2734958,37.77,0.37774839686752043,"CLINTON, HILLARY",0,1033126,1557286,2590412,0.3988269047549193,39.88
2016,18,IN,Indiana,LIBERTARIAN,LIBERTARIAN,133993,2734958,4.9,0.04899270848034961,"JOHNSON, GARY",0,1033126,1557286,2590412,,
2016,18,IN,Indiana,CONSTITUTION PARTY,OTHER,1937,2734958,0.07,0.0007082375670851253,"CASTLE, DARRELL L.",1,1033126,1557286,2590412,,
2016,18,IN,Indiana,GREEN,OTHER,7841,2734958,0.29,0.002866954446832456,,1,1033126,1557286,2590412,,
2016,18,IN,Indiana,INDEPENDENT,OTHER,718,2734958,0.03,0.0002625268834110067,,1,1033126,1557286,2590412,,
2016,18,IN,Indiana,SOCIALIST PARTY USA,OTHER,57,2734958,0.0,2.0841270688617523e-05,"EMIDIO """"MIMI"""", SOLTYSIK",1,1033126,1557286,2590412,,
2016,18,IN,Indiana,REPUBLICAN,REPUBLICAN,1557286,2734958,56.94,0.5694003344841128,"TRUMP, DONALD J.",0,1033126,1557286,2590412,0.6011730952450807,60.12
2016,19,IA,Iowa,DEMOCRAT,DEMOCRAT,653669,1565580,41.75,0.41752513445496237,"CLINTON, HILLARY",0,653669,800983,1454652,0.4493645215487965,44.94
2016,19,IA,Iowa,LIBERTARIAN,LIBERTARIAN,59186,1565580,3.78,0.03780451973070683,"JOHNSON, GARY",0,653669,800983,1454652,,
2016,19,IA,Iowa,CONSTITUTION PARTY,OTHER,5335,1565580,0.34,0.0034076827757125155,"CASTLE, DARRELL L.",0,653669,800983,1454652,,
2016,19,IA,Iowa,GREEN,OTHER,11479,1565580,0.73,0.007332106950778625,"STEIN, JILL",0,653669,800983,1454652,,
2016,19,IA,Iowa,LEGAL MARIJUANA NOW,OTHER,2246,1565580,0.14,0.001434612092642982,"VACEK, DAN",0,653669,800983,1454652,,
2016,19,IA,Iowa,NEW INDEPENDENT PARTY IOWA,OTHER,2247,1565580,0.14,0.0014352508335568927,"KAHN, LYNN S.",0,653669,800983,1454652,,
2016,19,IA,Iowa,NOMINATED BY PETITION,OTHER,12366,1565580,0.79,0.007898670141417239,"MCMULLIN, EVAN",0,653669,800983,1454652,,
2016,19,IA,Iowa,OTHER,OTHER,17746,1565580,1.13,0.011335096258255727,,1,653669,800983,1454652,,
2016,19,IA,Iowa,SOCIALISM AND LIBERATION PARTY,OTHER,323,1565580,0.02,0.00020631331519309137,"LA RIVA, GLORIA ESTELLA",0,653669,800983,1454652,,
2016,19,IA,Iowa,REPUBLICAN,REPUBLICAN,800983,1565580,51.16,0.5116206134467737,"TRUMP, DONALD J.",0,653669,800983,1454652,0.5506354784512034,55.06
2016,20,KS,Kansas,DEMOCRAT,DEMOCRAT,427005,1184402,36.05,0.36052370732234496,"CLINTON, HILLARY",0,427005,671018,1098023,0.38888529657393334,38.89
2016,20,KS,Kansas,LIBERTARIAN,LIBERTARIAN,55406,1184402,4.68,0.04677972512711056,"JOHNSON, GARY",0,427005,671018,1098023,,
2016,20,KS,Kansas,INDEPENDENT,OTHER,23506,1184402,1.98,0.019846302184562337,"STEIN, JILL",0,427005,671018,1098023,,
2016,20,KS,Kansas,OTHER,OTHER,7467,1184402,0.63,0.0063044473075864445,,1,427005,671018,1098023,,
2016,20,KS,Kansas,REPUBLICAN,REPUBLICAN,671018,1184402,56.65,0.5665458180583958,"TRUMP, DONALD J.",0,427005,671018,1098023,0.6111147034260667,61.11
2016,21,KY,Kentucky,DEMOCRAT,DEMOCRAT,628854,1924149,32.68,0.3268218833364776,"CLINTON, HILLARY",0,628854,1202971,1831825,0.34329370982490137,34.33
2016,21,KY,Kentucky,LIBERTARIAN,LIBERTARIAN,53752,1924149,2.79,0.027935466536115446,"JOHNSON, GARY",0,628854,1202971,1831825,,
2016,21,KY,Kentucky,AMERICAN DELTA PARTY,OTHER,1128,1924149,0.06,0.0005862331867230656,"DE LA FUENTE, ROQUE """"ROCKY""""",0,628854,1202971,1831825,,
2016,21,KY,Kentucky,GREEN,OTHER,13913,1924149,0.72,0.007230729013189727,"STEIN, JILL",0,628854,1202971,1831825,,
2016,21,KY,Kentucky,INDEPENDENT,OTHER,22780,1924149,1.18,0.011838999994283186,"MCMULLIN, EVAN",0,628854,1202971,1831825,,
2016,21,KY,Kentucky,OTHER,OTHER,751,1924149,0.04,0.00039030241421012614,,1,628854,1202971,1831825,,
2016,21,KY,Kentucky,REPUBLICAN,REPUBLICAN,1202971,1924149,62.52,0.6251963855190009,"TRUMP, DONALD J.",0,628854,1202971,1831825,0.6567062901750986,65.67
2016,22,LA,Louisiana,DEMOCRAT,DEMOCRAT,780154,2029032,38.45,0.3844956609851397,"CLINTON, HILLARY",0,780154,1178638,1958792,0.3982832276219221,39.83
2016,22,LA,Louisiana,LIBERTARIAN,LIBERTARIAN,37978,2029032,1.87,0.018717299677875953,"JOHNSON, GARY",0,780154,1178638,1958792,,
2016,22,LA,Louisiana,GREEN,OTHER,14031,2029032,0.69,0.006915120116390476,"STEIN, JILL",0,780154,1178638,1958792,,
2016,22,LA,Louisiana,OTHER,OTHER,18231,2029032,0.9,0.008985072684905906,OTHER,0,780154,1178638,1958792,,
2016,22,LA,Louisiana,REPUBLICAN,REPUBLICAN,1178638,2029032,58.09,0.580886846535688,"TRUMP, DONALD J.",0,780154,1178638,1958792,0.601716772378078,60.17
2016,23,ME,Maine,DEMOCRAT,DEMOCRAT,357735,771892,46.35,0.4634521409730895,"CLINTON, HILLARY",0,357735,335593,693328,0.5159679112916253,51.6
2016,23,ME,Maine,LIBERTARIAN,LIBERTARIAN,38105,771892,4.94,0.049365714374549806,"JOHNSON, GARY",0,357735,335593,693328,,
2016,23,ME,Maine,GREEN,OTHER,14251,771892,1.85,0.01846242738621465,"STEIN, JILL",0,357735,335593,693328,,
2016,23,ME,Maine,OTHER,OTHER,23965,771892,3.1,0.031047089489203154,BLANK VOTE,0,357735,335593,693328,,
2016,23,ME,Maine,UNENROLLED,OTHER,2243,771892,0.29,0.0029058469319542114,,0,357735,335593,693328,,
2016,23,ME,Maine,REPUBLICAN,REPUBLICAN,335593,771892,43.48,0.43476678084498865,"TRUMP, DONALD J.",0,357735,335593,693328,0.48403208870837466,48.4
2016,24,MD,Maryland,DEMOCRAT,DEMOCRAT,1678006,2781446,60.33,0.6032854853195064,"CLINTON, HILLARY; CLINTON, HILLARY",1,1678006,943428,2621434,0.6401099550856516,64.01
2016,24,MD,Maryland,LIBERTARIAN,LIBERTARIAN,79605,2781446,2.86,0.02862000556545049,"JOHNSON, GARY",0,1678006,943428,2621434,,
2016,24,MD,Maryland,GREEN,OTHER,35945,2781446,1.29,0.01292313422586669,"STEIN, JILL",0,1678006,943428,2621434,,
2016,24,MD,Maryland,NO PARTY AFFILIATION,OTHER,278,2781446,0.01,9.994801265241174e-05,,1,1678006,943428,2621434,,
2016,24,MD,Maryland,OTHER,OTHER,44184,2781446,1.59,0.015885262557676836,OTHER,2,1678006,943428,2621434,,
2016,24,MD,Maryland,REPUBLICAN,REPUBLICAN,943428,2781446,33.92,0.3391861643188471,"TRUMP, DONALD J.; TRUMP, DONALD J.",1,1678006,943428,2621434,0.3598900449143484,35.99
2016,25,MA,Massachusetts,DEMOCRAT,DEMOCRAT,1995196,3378821,59.05,0.5905006509667129,"CLINTON, HILLARY",0,1995196,1090893,3086089,0.646512786896295,64.65
2016,25,MA,Massachusetts,LIBERTARIAN,LIBERTARIAN,138018,3378821,4.08,0.040847976261542115,"JOHNSON, GARY",0,1995196,1090893,3086089,,
2016,25,MA,Massachusetts,GREEN,OTHER,47661,3378821,1.41,0.014105807913470408,"STEIN, JILL",0,1995196,1090893,3086089,,
2016,25,MA,Massachusetts,OTHER,OTHER,107053,3378821,3.17,0.03168353694972299,BLANK VOTE; OTHER,1,1995196,1090893,3086089,,
2016,25,MA,Massachusetts,REPUBLICAN,REPUBLICAN,1090893,3378821,32.29,0.3228620279085515,"TRUMP, DONALD J.",0,1995196,1090893,3086089,0.35348721310370507,35.35
2016,26,MI,Michigan,DEMOCRAT,DEMOCRAT,2268839,4799284,47.27,0.4727453095086684,"CLINTON, HILLARY",0,2268839,2279543,4548382,0.4988233178303845,49.88
2016,26,MI,Michigan,LIBERTARIAN,LIBERTARIAN,172136,4799284,3.59,0.03586701683001048,"JOHNSON, GARY",0,2268839,2279543,4548382,,
2016,26,MI,Michigan,GREEN,OTHER,51463,4799284,1.07,0.010723057856130206,"STEIN, JILL",0,2268839,2279543,4548382,,
2016,26,MI,Michigan,NATURAL LAW,OTHER,2209,4799284,0.05,0.00046027699131787156,"EMIDIO """"MIMI"""", SOLTYSIK",0,2268839,2279543,4548382,,
2016,26,MI,Michigan,OTHER,OTHER,8955,4799284,0.19,0.0018659033305801448,,1,2268839,2279543,4548382,,
2016,26,MI,Michigan,U.S. TAXPAYERS PARTY,OTHER,16139,4799284,0.34,0.00336279328333143,"CASTLE, DARRELL L.",0,2268839,2279543,4548382,,
2016,26,MI,Michigan,REPUBLICAN,REPUBLICAN,2279543,4799284,47.5,0.47497564219996147,"TRUMP, DONALD J.",0,2268839,2279543,4548382,0.5011766821696155,50.12
2016,27,MN,Minnesota,DEMOCRAT,DEMOCRAT,1367705,2944782,46.45,0.4644503396176695,"CLINTON, HILLARY",0,1367705,1322949,2690654,0.5083169370718048,50.83
2016,27,MN,Minnesota,LIBERTARIAN,LIBERTARIAN,112972,2944782,3.84,0.038363451012672585,"JOHNSON, GARY",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,AMERICAN DELTA PARTY,OTHER,1430,2944782,0.05,0.0004856047069019031,"DE LA FUENTE, ROQUE """"ROCKY""""",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,CONSTITUTION PARTY,OTHER,9456,2944782,0.32,0.003211103572352724,"CASTLE, DARRELL L.",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,GREEN,OTHER,36986,2944782,1.26,0.012559843139492158,"STEIN, JILL",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,INDEPENDENCE,OTHER,53075,2944782,1.8,0.01802340546770525,"MCMULLIN, EVAN",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,LEGAL MARIJUANA NOW,OTHER,11291,2944782,0.38,0.0038342396822583133,"VACEK, DAN",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,OTHER,OTHER,27247,2944782,0.93,0.009252637376892416,,1,1367705,1322949,2690654,,
2016,27,MN,Minnesota,SOCIALIST WORKERS,OTHER,1671,2944782,0.06,0.0005674443812818742,"KENNEDY, ALYSON",0,1367705,1322949,2690654,,
2016,27,MN,Minnesota,REPUBLICAN,REPUBLICAN,1322949,2944782,44.93,0.4492519310427733,"TRUMP, DONALD J.",0,1367705,1322949,2690654,0.49168306292819514,49.17
2016,28,MS,Mississippi,DEMOCRAT,DEMOCRAT,485131,1209357,40.11,0.40114788271784096,"CLINTON, HILLARY",0,485131,700714,1185845,0.4091015267593994,40.91
2016,28,MS,Mississippi,LIBERTARIAN,LIBERTARIAN,14435,1209357,1.19,0.011936094966167972,"JOHNSON, GARY",0,485131,700714,1185845,,
2016,28,MS,Mississippi,AMERICAN DELTA PARTY,OTHER,644,1209357,0.05,0.0005325143857438291,"DE LA FUENTE, ROQUE """"ROCKY""""",0,485131,700714,1185845,,
2016,28,MS,Mississippi,CONSTITUTION PARTY,OTHER,3987,1209357,0.33,0.003296793254597278,"CASTLE, DARRELL L.",0,485131,700714,1185845,,
2016,28,MS,Mississippi,GREEN,OTHER,3731,1209357,0.31,0.0030851105174071842,"STEIN, JILL",0,485131,700714,1185845,,
2016,28,MS,Mississippi,PROHIBITION,OTHER,715,1209357,0.06,0.0005912232698863941,"HEDGES, JAMES",0,485131,700714,1185845,,
2016,28,MS,Mississippi,REPUBLICAN,REPUBLICAN,700714,1209357,57.94,0.5794103808883564,"TRUMP, DONALD J.",0,485131,700714,1185845,0.5908984732406006,59.09
2016,29,MO,Missouri,DEMOCRAT,DEMOCRAT,1071068,2808605,38.14,0.3813523083523671,"CLINTON, HILLARY",0,1071068,1594511,2665579,0.40181439004433933,40.18
2016,29,MO,Missouri,LIBERTARIAN,LIBERTARIAN,97359,2808605,3.47,0.03466453986943696,"JOHNSON, GARY",0,1071068,1594511,2665579,,
2016,29,MO,Missouri,CONSTITUTION PARTY,OTHER,13092,2808605,0.47,0.004661388838943176,"CASTLE, DARRELL L.",0,1071068,1594511,2665579,,
2016,29,MO,Missouri,GREEN,OTHER,25419,2808605,0.91,0.009050400465711626,"STEIN, JILL",0,1071068,1594511,2665579,,
2016,29,MO,Missouri,OTHER,OTHER,7156,2808605,0.25,0.0025478840919246387,,1,1071068,1594511,2665579,,
2016,29,MO,Missouri,REPUBLICAN,REPUBLICAN,1594511,2808605,56.77,0.5677234783816165,"TRUMP, DONALD J.",0,1071068,1594511,2665579,0.5981856099556606,59.82
2016,30,MT,Montana,DEMOCRAT,DEMOCRAT,177709,494526,35.94,0.35935218775150346,"CLINTON, HILLARY",0,177709,279240,456949,0.38890335682975563,38.89
2016,30,MT,Montana,LIBERTARIAN,LIBERTARIAN,28037,494526,5.67,0.05669469350448712,"JOHNSON, GARY",0,177709,279240,456949,,
2016,30,MT,Montana,AMERICAN DELTA PARTY,OTHER,1570,494526,0.32,0.0031747572422885753,"DE LA FUENTE, ROQUE """"ROCKY""""",0,177709,279240,456949,,
2016,30,MT,Montana,GREEN,OTHER,7970,494526,1.61,0.01611644281594901,"STEIN, JILL",0,177709,279240,456949,,
2016,30,MT,Montana,REPUBLICAN,REPUBLICAN,279240,494526,56.47,0.5646619186857719,"TRUMP, DONALD J.",0,177709,279240,456949,0.6110966431702444,61.11
2016,31,NE,Nebraska,DEMOCRAT,DEMOCRAT,284494,844227,33.7,0.33698756377135536,"CLINTON, HILLARY",0,284494,495961,780455,0.3645232588682243,36.45
2016,31,NE,Nebraska,LIBERTARIAN,LIBERTARIAN,38946,844227,4.61,0.04613214218450725,"JOHNSON, GARY",0,284494,495961,780455,,
2016,31,NE,Nebraska,NOMINATED BY PETITION,OTHER,8775,844227,1.04,0.010394123855313795,"STEIN, JILL",0,284494,495961,780455,,
2016,31,NE,Nebraska,OTHER,OTHER,16051,844227,1.9,0.01901265891756601,,1,284494,495961,780455,,
2016,31,NE,Nebraska,REPUBLICAN,REPUBLICAN,495961,844227,58.75,0.5874735112712576,"TRUMP, DONALD J.",0,284494,495961,780455,0.6354767411317757,63.55
2016,32,NV,Nevada,DEMOCRAT,DEMOCRAT,539260,1125385,47.92,0.4791782367811904,"CLINTON, HILLARY",0,539260,512058,1051318,0.512937094199852,51.29
2016,32,NV,Nevada,LIBERTARIAN,LIBERTARIAN,37384,1125385,3.32,0.03321885399218934,"JOHNSON, GARY",0,539260,512058,1051318,,
2016,32,NV,Nevada,INDEPENDENT AMERICAN,OTHER,5268,1125385,0.47,0.0046810647023018785,"KOPITKE, KYLE KENLEY",0,539260,512058,1051318,,
2016,32,NV,Nevada,NO PARTY AFFILIATION,OTHER,2552,1125385,0.23,0.0022676683979260433,"DE LA FUENTE, ROQUE """"ROCKY""""",0,539260,512058,1051318,,
2016,32,NV,Nevada,OTHER,OTHER,28863,1125385,2.56,0.025647222950368097,NONE OF THE ABOVE,0,539260,512058,1051318,,
2016,32,NV,Nevada,REPUBLICAN,REPUBLICAN,512058,1125385,45.5,0.4550069531760242,"TRUMP, DONALD J.",0,539260,512058,1051318,0.487062905800148,48.71
2016,33,NH,New Hampshire,DEMOCRAT,DEMOCRAT,348526,744296,46.83,0.46826262669690555,"CLINTON, HILLARY",0,348526,345790,694316,0.501970284423807,50.2
2016,33,NH,New Hampshire,LIBERTARIAN,LIBERTARIAN,30777,744296,4.14,0.04135048421595709,"JOHNSON, GARY",0,348526,345790,694316,,
2016,33,NH,New Hampshire,AMERICAN DELTA PARTY,OTHER,678,744296,0.09,0.0009109279104012382,"DE LA FUENTE, ROQUE """"ROCKY""""",0,348526,345790,694316,,
2016,33,NH,New Hampshire,GREEN,OTHER,6496,744296,0.87,0.008727710480776465,"STEIN, JILL",0,348526,345790,694316,,
2016,33,NH,New Hampshire,OTHER,OTHER,12029,744296,1.62,0.016161580876425507,SCATTERING,2,348526,345790,694316,,
2016,33,NH,New Hampshire,REPUBLICAN,REPUBLICAN,345790,744296,46.46,0.46458666981953417,"TRUMP, DONALD J.",0,348526,345790,694316,0.49802971557619297,49.8
2016,34,NJ,New Jersey,DEMOCRAT,DEMOCRAT,2148278,3874046,55.45,0.554530844496942,"CLINTON, HILLARY",0,2148278,1601933,3750211,0.5728419014290129,57.28
2016,34,NJ,New Jersey,LIBERTARIAN,LIBERTARIAN,72477,3874046,1.87,0.01870834781001568,"JOHNSON, GARY",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,AMERICAN DELTA PARTY,OTHER,1838,3874046,0.05,0.0004744393845607409,"DE LA FUENTE, ROQUE """"ROCKY""""",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,CONSTITUTION PARTY,OTHER,6161,3874046,0.16,0.0015903270121211776,"CASTLE, DARRELL L.",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,GREEN,OTHER,37772,3874046,0.98,0.009750013293595377,"STEIN, JILL",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,SOCIALISM AND LIBERATION PARTY,OTHER,1682,3874046,0.04,0.0004341714063281644,"LA RIVA, GLORIA ESTELLA",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,SOCIALIST WORKERS,OTHER,2156,3874046,0.06,0.0005565241094194545,"KENNEDY, ALYSON",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,WORKERS WORLD PARTY,OTHER,1749,3874046,0.05,0.00045146598672292485,"MOOREHEAD, MONICA",0,2148278,1601933,3750211,,
2016,34,NJ,New Jersey,REPUBLICAN,REPUBLICAN,1601933,3874046,41.35,0.4135038665002945,"TRUMP, DONALD J.",0,2148278,1601933,3750211,0.4271580985709871,42.72
2016,35,NM,New Mexico,DEMOCRAT,DEMOCRAT,385234,798319,48.26,0.48255647178634103,"CLINTON, HILLARY",0,385234,319667,704901,0.5465079493432411,54.65
2016,35,NM,New Mexico,LIBERTARIAN,LIBERTARIAN,74541,798319,9.34,0.09337244885816322,"JOHNSON, GARY",0,385234,319667,704901,,
2016,35,NM,New Mexico,AMERICAN DELTA PARTY,OTHER,475,798319,0.06,0.0005950002442632582,"DE LA FUENTE, ROQUE """"ROCKY""""",0,385234,319667,704901,,
2016,35,NM,New Mexico,BETTER FOR AMERICA,OTHER,5825,798319,0.73,0.007296581942807324,"MCMULLIN, EVAN",0,385234,319667,704901,,
2016,35,NM,New Mexico,CONSTITUTION PARTY,OTHER,1514,798319,0.19,0.0018964849890833113,"CASTLE, DARRELL L.",0,385234,319667,704901,,
2016,35,NM,New Mexico,GREEN,OTHER,9879,798319,1.24,0.012374752448582584,"STEIN, JILL",0,385234,319667,704901,,
2016,35,NM,New Mexico,SOCIALISM AND LIBERATION PARTY,OTHER,1184,798319,0.15,0.001483116398331995,"LA RIVA, GLORIA ESTELLA",0,385234,319667,704901,,
2016,35,NM,New Mexico,REPUBLICAN,REPUBLICAN,319667,798319,40.04,0.40042514333242724,"TRUMP, DONALD J.",0,385234,319667,704901,0.4534920506567589,45.35
