year,state_fips,state_abbr,state_name,office,candidate,party_detailed,party_simplified,writein,candidatevotes,totalvotes,vote_pct,version,notes,electoral_votes,electoral_votes_won_state,electoral_votes_won_election
2016,34,NJ,New Jersey,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,6161,3874046,0.16,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,OTHER,False,1838,3874046,0.05,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,OTHER,False,2156,3874046,0.06,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,OTHER,False,1682,3874046,0.04,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,OTHER,False,1749,3874046,0.05,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,37772,3874046,0.98,20210113,,14,0,0
2016,34,NJ,New Jersey,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1601933,3874046,41.35,20210113,,14,0,306
2016,35,NM,New Mexico,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,385234,798319,48.26,20210113,,5,5,232
2016,35,NM,New Mexico,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,74541,798319,9.34,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,1514,798319,0.19,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,OTHER,False,475,798319,0.06,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,OTHER,False,1184,798319,0.15,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"MCMULLIN, EVAN",BETTER FOR AMERICA,OTHER,False,5825,798319,0.73,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,9879,798319,1.24,20210113,,5,0,0
2016,35,NM,New Mexico,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,319667,798319,40.04,20210113,,5,0,306
2016,36,NY,New York,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,4379789,7802084,56.14,20210113,,29,29,232
2016,36,NY,New York,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,57442,7802084,0.74,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,,OTHER,OTHER,True,12816,7802084,0.16,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,BLANK VOTE,OTHER,OTHER,False,77179,7802084,0.99,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"CLINTON, HILLARY",WORKING FAMILIES,OTHER,False,140041,7802084,1.79,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"CLINTON, HILLARY",WOMEN'S EQUALITY,OTHER,False,36294,7802084,0.47,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"JOHNSON, GARY",INDEPENDENCE,OTHER,False,119156,7802084,1.53,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,SCATTERING,OTHER,OTHER,False,48447,7802084,0.62,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,107934,7802084,1.38,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"TRUMP, DONALD J.",CONSERVATIVE,OTHER,False,292392,7802084,3.75,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,VOID VOTE,OTHER,OTHER,False,3452,7802084,0.04,20210113,,29,0,0
2016,36,NY,New York,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,2527142,7802084,32.39,20210113,,29,0,306
2016,37,NC,North Carolina,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,2189316,4741564,46.17,20210113,,15,0,232
2016,37,NC,North Carolina,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,130126,4741564,2.74,20210113,,15,0,0
2016,37,NC,North Carolina,US PRESIDENT,,OTHER,OTHER,True,12105,4741564,0.26,20210113,,15,0,0
2016,37,NC,North Carolina,US PRESIDENT,SCATTERING,OTHER,OTHER,True,47386,4741564,1.0,20210113,,15,0,0
2016,37,NC,North Carolina,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,2362631,4741564,49.83,20210113,,15,15,306
2016,38,ND,North Dakota,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,93758,344360,27.23,20210113,,3,0,232
2016,38,ND,North Dakota,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,21434,344360,6.22,20210113,,3,0,0
2016,38,ND,North Dakota,US PRESIDENT,,OTHER,OTHER,True,6397,344360,1.86,20210113,,3,0,0
2016,38,ND,North Dakota,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,1833,344360,0.53,20210113,,3,0,0
2016,38,ND,North Dakota,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,OTHER,False,364,344360,0.11,20210113,,3,0,0
2016,38,ND,North Dakota,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,3780,344360,1.1,20210113,,3,0,0
2016,38,ND,North Dakota,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,216794,344360,62.96,20210113,,3,3,306
2016,39,OH,Ohio,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,2394164,5496487,43.56,20210113,,18,0,232
2016,39,OH,Ohio,US PRESIDENT,,NO PARTY AFFILIATION,OTHER,False,198733,5496487,3.62,20210113,,18,0,0
2016,39,OH,Ohio,US PRESIDENT,,OTHER,OTHER,True,16314,5496487,0.3,20210113,,18,0,0
2016,39,OH,Ohio,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,46271,5496487,0.84,20210113,,18,0,0
2016,39,OH,Ohio,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,2841005,5496487,51.69,20210113,,18,18,306
2016,40,OK,Oklahoma,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,420375,1452992,28.93,20210113,,7,0,232
2016,40,OK,Oklahoma,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,83481,1452992,5.75,20210113,,7,0,0
2016,40,OK,Oklahoma,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,949136,1452992,65.32,20210113,,7,7,306
2016,41,OR,Oregon,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,1002106,2001336,50.07,20210113,,7,7,232
2016,41,OR,Oregon,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,94231,2001336,4.71,20210113,,7,0,0
2016,41,OR,Oregon,US PRESIDENT,OTHER,OTHER,OTHER,False,72594,2001336,3.63,20210113,,7,0,0
2016,41,OR,Oregon,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,50002,2001336,2.5,20210113,,7,0,0
2016,41,OR,Oregon,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,782403,2001336,39.09,20210113,,7,0,306
2016,42,PA,Pennsylvania,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,2926441,6115402,47.85,20210113,,20,0,232
2016,42,PA,Pennsylvania,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,146715,6115402,2.4,20210113,,20,0,0
2016,42,PA,Pennsylvania,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,21572,6115402,0.35,20210113,,20,0,0
2016,42,PA,Pennsylvania,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,49941,6115402,0.82,20210113,,20,0,0
2016,42,PA,Pennsylvania,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,2970733,6115402,48.58,20210113,,20,20,306
2016,44,RI,Rhode Island,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,252525,464144,54.41,20210113,,4,4,232
2016,44,RI,Rhode Island,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,14746,464144,3.18,20210113,,4,0,0
2016,44,RI,Rhode Island,US PRESIDENT,,OTHER,OTHER,True,9439,464144,2.03,20210113,,4,0,0
2016,44,RI,Rhode Island,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,OTHER,False,671,464144,0.14,20210113,,4,0,0
2016,44,RI,Rhode Island,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,6220,464144,1.34,20210113,,4,0,0
2016,44,RI,Rhode Island,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,180543,464144,38.9,20210113,,4,0,306
2016,45,SC,South Carolina,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,855373,2103027,40.67,20210113,,9,0,232
2016,45,SC,South Carolina,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,49204,2103027,2.34,20210113,,9,0,0
2016,45,SC,South Carolina,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,5765,2103027,0.27,20210113,,9,0,0
2016,45,SC,South Carolina,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENCE,OTHER,False,21016,2103027,1.0,20210113,,9,0,0
2016,45,SC,South Carolina,US PRESIDENT,"SKEWES, PETER",AMERICAN,OTHER,False,3246,2103027,0.15,20210113,,9,0,0
2016,45,SC,South Carolina,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,13034,2103027,0.62,20210113,,9,0,0
2016,45,SC,South Carolina,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1155389,2103027,54.94,20210113,,9,9,306
2016,46,SD,South Dakota,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,117458,370093,31.74,20210113,,3,0,232
2016,46,SD,South Dakota,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,20850,370093,5.63,20210113,,3,0,0
2016,46,SD,South Dakota,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,4064,370093,1.1,20210113,,3,0,0
2016,46,SD,South Dakota,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,227721,370093,61.53,20210113,,3,3,306
2016,47,TN,Tennessee,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,870695,2508027,34.72,20210113,,11,0,232
2016,47,TN,Tennessee,US PRESIDENT,,INDEPENDENT,OTHER,False,100618,2508027,4.01,20210113,,11,0,0
2016,47,TN,Tennessee,US PRESIDENT,,OTHER,OTHER,True,13789,2508027,0.55,20210113,,11,0,0
2016,47,TN,Tennessee,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1522925,2508027,60.72,20210113,,11,11,306
2016,48,TX,Texas,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,3877868,8969226,43.24,20210113,,38,0,232
2016,48,TX,Texas,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,283492,8969226,3.16,20210113,,38,0,0
2016,48,TX,Texas,US PRESIDENT,,OTHER,OTHER,True,51261,8969226,0.57,20210113,,38,0,0
2016,48,TX,Texas,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,71558,8969226,0.8,20210113,,38,0,0
2016,48,TX,Texas,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,4685047,8969226,52.23,20210113,,38,38,306
2016,49,UT,Utah,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,310674,1131317,27.46,20210113,,6,0,232
2016,49,UT,Utah,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,39608,1131317,3.5,20210113,,6,0,0
2016,49,UT,Utah,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,8032,1131317,0.71,20210113,,6,0,0
2016,49,UT,Utah,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,OTHER,False,2732,1131317,0.24,20210113,,6,0,0
2016,49,UT,Utah,US PRESIDENT,"MCMULLIN, EVAN",NO PARTY AFFILIATION,OTHER,False,255060,1131317,22.55,20210113,,6,0,0
2016,49,UT,Utah,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,515211,1131317,45.54,20210113,,6,6,306
2016,50,VT,Vermont,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,178573,320467,55.72,20210113,,3,3,232
2016,50,VT,Vermont,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,10078,320467,3.14,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,,OTHER,OTHER,True,22899,320467,7.15,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,BLANK VOTE,OTHER,OTHER,False,4574,320467,1.43,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,OTHER,False,1063,320467,0.33,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION PARTY,OTHER,False,327,320467,0.1,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,6758,320467,2.11,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,VOID VOTE,OTHER,OTHER,False,826,320467,0.26,20210113,,3,0,0
2016,50,VT,Vermont,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,95369,320467,29.76,20210113,,3,0,306
2016,51,VA,Virginia,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,1981473,3982752,49.75,20210113,,13,13,232
2016,51,VA,Virginia,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,118274,3982752,2.97,20210113,,13,0,0
2016,51,VA,Virginia,US PRESIDENT,,OTHER,OTHER,True,31870,3982752,0.8,20210113,,13,0,0
2016,51,VA,Virginia,US PRESIDENT,"MCMULLIN, EVAN",INDEPENDENT,OTHER,False,54054,3982752,1.36,20210113,,13,0,0
2016,51,VA,Virginia,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,27638,3982752,0.69,20210113,,13,0,0
2016,51,VA,Virginia,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1769443,3982752,44.43,20210113,,13,0,306
2016,53,WA,Washington,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,1742718,3317019,52.54,20210113,,12,12,232
2016,53,WA,Washington,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,160879,3317019,4.85,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,,OTHER,OTHER,True,107805,3317019,3.25,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,17623,3317019,0.53,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,OTHER,False,4307,3317019,0.13,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,OTHER,False,3523,3317019,0.11,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,58417,3317019,1.76,20210113,,12,0,0
2016,53,WA,Washington,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1221747,3317019,36.83,20210113,,12,0,306
2016,54,WV,West Virginia,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,188794,713051,26.48,20210113,,5,0,232
2016,54,WV,West Virginia,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,23004,713051,3.23,20210113,,5,0,0
2016,54,WV,West Virginia,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,3807,713051,0.53,20210113,,5,0,0
2016,54,WV,West Virginia,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,8075,713051,1.13,20210113,,5,0,0
2016,54,WV,West Virginia,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,489371,713051,68.63,20210113,,5,5,306
2016,55,WI,Wisconsin,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,1382536,2976150,46.45,20210113,,10,0,232
2016,55,WI,Wisconsin,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,106674,2976150,3.58,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,,OTHER,OTHER,True,12386,2976150,0.42,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,12162,2976150,0.41,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,OTHER,False,1502,2976150,0.05,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,OTHER,False,1770,2976150,0.06,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,SCATTERING,OTHER,OTHER,False,22764,2976150,0.76,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,"STEIN, JILL",GREEN,OTHER,False,31072,2976150,1.04,20210113,,10,0,0
2016,55,WI,Wisconsin,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1405284,2976150,47.22,20210113,,10,10,306
2016,56,WY,Wyoming,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,DEMOCRAT,False,55973,258788,21.63,20210113,,3,0,232
2016,56,WY,Wyoming,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,LIBERTARIAN,False,13287,258788,5.13,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,,OTHER,OTHER,True,6904,258788,2.67,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,,INDEPENDENT,OTHER,False,3224,258788,1.25,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,BLANK VOTE,OTHER,OTHER,False,2661,258788,1.03,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,OTHER,False,2042,258788,0.79,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,OVER VOTE,OTHER,OTHER,False,278,258788,0.11,20210113,,3,0,0
2016,56,WY,Wyoming,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,174419,258788,67.4,20210113,,3,3,306
2020,01,AL,Alabama,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,849624,2323282,36.57,20210113,,9,0,306
2020,01,AL,Alabama,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,25176,2323282,1.08,20210113,,9,0,0
2020,01,AL,Alabama,US PRESIDENT,,OTHER,OTHER,True,7312,2323282,0.31,20210113,,9,0,0
2020,01,AL,Alabama,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1441170,2323282,62.03,20210113,,9,9,232
2020,02,AK,Alaska,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,153778,359530,42.77,20210113,,3,0,306
2020,02,AK,Alaska,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,8897,359530,2.47,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,,OTHER,OTHER,True,1961,359530,0.55,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,OTHER,False,1127,359530,0.31,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,OTHER,False,318,359530,0.09,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,"JANOS, JAMES G. ""JESSE VENTURA""",GREEN,OTHER,False,2673,359530,0.74,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,OTHER,False,825,359530,0.23,20210113,,3,0,0
2020,02,AK,Alaska,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,189951,359530,52.83,20210113,,3,3,232
2020,04,AZ,Arizona,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,1672143,3387326,49.36,20210113,,11,11,306
2020,04,AZ,Arizona,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,51465,3387326,1.52,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,OTHER,True,13,3387326,0.0,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"CUMMINGS, DANIEL CLYDE",CONSTITUTION PARTY,OTHER,True,36,3387326,0.0,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"HAWKINS, HOWIE",GREEN,OTHER,True,1557,3387326,0.05,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,OTHER,True,190,3387326,0.01,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,OTHER,True,236,3387326,0.01,20210113,,11,0,0
2020,04,AZ,Arizona,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,1661686,3387326,49.06,20210113,,11,0,232
2020,05,AR,Arkansas,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,423932,1219069,34.78,20210113,,6,0,306
2020,05,AR,Arkansas,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,13133,1219069,1.08,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,OTHER,False,2108,1219069,0.17,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,OTHER,False,1713,1219069,0.14,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,OTHER,False,2812,1219069,0.23,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,OTHER,False,1321,1219069,0.11,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"GAMMON, C. L.",INDEPENDENT,OTHER,False,1475,1219069,0.12,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"HAWKINS, HOWIE",GREEN,OTHER,False,2980,1219069,0.24,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,OTHER,False,1336,1219069,0.11,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"MYERS, JOHN RICHARD",LIFE AND LIBERTY PARTY,OTHER,False,1372,1219069,0.11,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,OTHER,False,2141,1219069,0.18,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"WEST, KANYE",INDEPENDENT,OTHER,False,4099,1219069,0.34,20210113,,6,0,0
2020,05,AR,Arkansas,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,760647,1219069,62.4,20210113,,6,6,232
2020,06,CA,California,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,11110250,17500881,63.48,20210113,,55,55,306
2020,06,CA,California,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,187895,17500881,1.07,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,OTHER,True,2605,17500881,0.01,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN INDEPENDENT,OTHER,False,60160,17500881,0.34,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"HAWKINS, HOWIE",GREEN,OTHER,False,81029,17500881,0.46,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"JANOS, JAMES G. ""JESSE VENTURA""",INDEPENDENT,OTHER,True,611,17500881,0.0,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,JOSEPH KISHORE,INDEPENDENT,OTHER,True,121,17500881,0.0,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,OTHER,False,51037,17500881,0.29,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,MARK CHARLES,INDEPENDENT,OTHER,True,559,17500881,0.0,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,OTHER,True,185,17500881,0.0,20210113,,55,0,0
2020,06,CA,California,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,REPUBLICAN,False,6006429,17500881,34.32,20210113,,55,0,232
2020,08,CO,Colorado,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,DEMOCRAT,False,1804352,3279980,55.01,20210113,,9,9,306
2020,08,CO,Colorado,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,LIBERTARIAN,False,52460,3279980,1.6,20210113,,9,0,0
2020,08,CO,Colorado,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,OTHER,False,5061,3279980,0.15,20210113,,9,0,0
2020,08,CO,Colorado,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,OTHER,False,25515,3279980,0.78,20210113,,9,0,0
2020,08,CO,Colorado,US PRESIDENT,"CELLA, TODD",INDEPENDENT,OTHER,False,4,3279980,0.0,20210113,,9,0,0
2020,08,CO,Colorado,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,OTHER,False,2011,3279980,0.06,20210113,,9,0,0
2020,08,CO,Colorado,US PRESIDENT,"COLLINS, PHIL",PROHIBITION PARTY,OTHER,False,568,3279980,0.02,20210113,,9,0,0
